Date,Item,Quantity,Amount,Status
2026-05-07 18:50:47.530703,CB M ECONOMY 44,2.0,Rs 2700.00,#14626
2026-05-07 18:50:36.096322,MILLAT INSECT KILLER 314,1.0,Rs 320.00,#14625
2026-05-07 18:49:10.946835,BALINO MOTOR shibo,1.0,Rs 1100.00,#14624
2026-05-07 18:49:10.946835,OTO DC PAR 3 WALA,1.0,Rs 200.00,#14624
2026-05-07 18:47:31.593203,SHEILD TOOTHBRUSH ANTI BAC,1.0,Rs 140.00,#14623
2026-05-07 18:47:31.593203,GOLDEN PEARL CREAM,1.0,Rs 300.00,#14623
2026-05-07 18:46:48.030650,CB XXL MEGA 50,1.0,Rs 2050.00,#14622
2026-05-07 18:46:48.030650,CARE BABY WIPES,1.0,Rs 150.00,#14622
2026-05-07 18:44:23.217906,HIGH PRESSURE PIPE,2.5,Rs 425.00,#14621
2026-05-07 18:44:05.436908,PARTY LIGHT MULTI,1.0,Rs 2250.00,#14620
2026-05-07 18:43:09.593203,SHANGHAI DOOR BELL,1.0,Rs 350.00,#14619
2026-05-07 18:38:26.014630,TAALA FIBRE UMBRELLA,2.0,Rs 2700.00,#14618
2026-05-07 18:38:26.014630,WEISHAN LOCK 50MM,6.0,Rs 2220.00,#14618
2026-05-07 18:38:00.890016,MINI CHARGING FAN 806,1.0,Rs 650.00,#14617
2026-05-07 18:38:00.890016,MINI FAN 6834,1.0,Rs 500.00,#14617
2026-05-07 18:38:00.890016,DUMY PRODUCT 2,1.0,Rs 150.00,#14617
2026-05-07 18:32:12.657524,CB XXL ECONOMY 30,1.0,Rs 1350.00,#14616
2026-05-07 18:30:22.407553,AC DC CIRCUT hp,2.0,Rs 2300.00,#14615
2026-05-07 18:29:20.981081,TAALA FIBRE UMBRELLA,2.0,Rs 2700.00,#14614
2026-05-07 18:27:22.110633,H POWER SHAFI PLUS 15W,1.0,Rs 400.00,#14613
2026-05-07 18:27:22.110633,COOLER PIPE,1.0,Rs 50.00,#14613
2026-05-07 18:24:19.329381,INSECT AGAR BATI,24.0,Rs 1992.00,#14612
2026-05-07 18:19:00.391865,DALING 3 IN1 9267,1.0,Rs 2000.00,#14611
2026-05-07 18:18:31.258927,BALINO MOTOR shibo,1.0,Rs 1100.00,#14610
2026-05-07 18:18:31.258927,H POWER SHAFI PLUS 15W,1.0,Rs 400.00,#14610
2026-05-07 18:18:31.258927,COOLER SUPPLY L,1.0,Rs 1400.00,#14610
2026-05-07 18:15:11.882275,H POWER SHAFI PLUS 15W,1.0,Rs 400.00,#14609
2026-05-07 18:14:20.516928,KLIENEX SPECIAL ROLL,1.0,Rs 500.00,#14608
2026-05-07 18:12:20.923178,FAIRY CLEAN SURF 1KG,1.0,Rs 380.00,#14607
2026-05-07 18:10:56.126304,PAMOLIVE GREEN L,1.0,Rs 650.00,#14606
2026-05-07 18:10:56.126304,PALMOLIVE SHAMPOO GREEN,2.0,Rs 720.00,#14606
2026-05-07 18:10:56.126304,PEARL GOLDER L/G FACE WASH 75ML,2.0,Rs 440.00,#14606
2026-05-07 18:10:56.126304,RAHAT SOAP PINK 125G,6.0,Rs 624.00,#14606
2026-05-07 18:10:56.126304,DOCTOR TOOTH PASTE,2.0,Rs 380.00,#14606
2026-05-07 18:10:56.126304,COTTON BUD,1.0,Rs 100.00,#14606
2026-05-07 18:10:56.126304,MOTHER COMFORT ULTRA 16 LONG,2.0,Rs 780.00,#14606
2026-05-07 18:10:56.126304,DUMY PRODUCT 2,1.0,Rs 270.00,#14606
2026-05-07 18:04:22.485677,HIBAS COLOR 5N LIGHT BROWN SACHET,3.0,Rs 300.00,#14605
2026-05-07 18:04:22.485677,TOSHIBA D SIZE,1.0,Rs 300.00,#14605
2026-05-07 17:58:41.707178,HEAD LIGHT SQ701,1.0,Rs 1100.00,#14604
2026-05-07 17:45:00.673131,APPLE COLOR D.B BLACK 500ML,1.0,Rs 2250.00,#14603
2026-05-07 17:44:18.266928,DUMY PRODUCT 2,1.0,Rs 800.00,#14602
2026-05-07 17:42:38.670749,RAF INDUCTUION R110,1.0,Rs 6000.00,#14601
2026-05-07 17:39:13.329364,APPLE COLOR D.B BLACK 500ML,1.0,Rs 2250.00,#14600
2026-05-07 17:36:31.777798,AC DC CIRCUT hp,1.0,Rs 1200.00,#14599
2026-05-07 17:35:18.432435,H POWER SHAFI PLUS 15W,1.0,Rs 400.00,#14598
2026-05-07 17:31:16.914953,JAPANI MOTOR,1.0,Rs 1900.00,#14597
2026-05-07 17:31:16.914953,H POWER SHAFI PLUS 15W,2.0,Rs 800.00,#14597
2026-05-07 17:29:28.353493,BALINO MOTOR shibo,1.0,Rs 1100.00,#14596
2026-05-07 17:22:15.475936,BALINO RING,4.0,Rs 200.00,#14595
2026-05-07 17:09:56.645485,COOLER SUPPLY L,1.0,Rs 1400.00,#14594
2026-05-07 17:08:11.414350,DC STEEL PAR,1.0,Rs 400.00,#14593
2026-05-07 17:07:49.942255,COMPUTER SUPPLY,1.0,Rs 2000.00,#14592
2026-05-07 17:05:28.063803,ELECTRONIC KITCHEN SCALE ORG SF400,1.0,Rs 1000.00,#14591
2026-05-07 16:57:08.491380,BEN10 TISSUE,1.0,Rs 150.00,#14590
2026-05-07 16:57:08.491380,SHAVING GEL LARGE,1.0,Rs 200.00,#14590
2026-05-07 16:55:52.507006,BEN10 TISSUE,2.0,Rs 300.00,#14589
2026-05-07 16:55:52.507006,V12 BLADES,4.0,Rs 1120.00,#14589
2026-05-07 16:55:52.507006,FAIR MENZ CREAM S,1.0,Rs 140.00,#14589
2026-05-07 16:55:52.507006,WOOD BRUSH,1.0,Rs 250.00,#14589
2026-05-07 16:53:10.891996,BALINO MOTOR shibo,1.0,Rs 1100.00,#14588
2026-05-07 16:49:32.009987,GSL BATTERY 6V5A,1.0,Rs 900.00,#14587
2026-05-07 16:48:10.385056,MOTHER CARE POWDER,1.0,Rs 230.00,#14586
2026-05-07 16:48:10.385056,MOTHER CARE BABY SHAMPOO 105ML,1.0,Rs 430.00,#14586
2026-05-07 16:48:10.385056,MOTHER CARE LOTION 100ML,1.0,Rs 450.00,#14586
2026-05-07 16:48:10.385056,MOTHER CARE SOAP BLUE,1.0,Rs 200.00,#14586
2026-05-07 16:48:10.385056,MOTHERCARE SUNBLOCK LOTION SPF30,1.0,Rs 340.00,#14586
2026-05-07 16:48:10.385056,MOTHER BABAY COLAGNE,1.0,Rs 550.00,#14586
2026-05-07 16:23:58.650727,MJS COLD CREAM,1.0,Rs 180.00,#14585
2026-05-07 16:23:26.464398,H POWER 25W DC,1.0,Rs 550.00,#14584
2026-05-07 16:03:02.822537,GOOD BABY XL,1.0,Rs 1650.00,#14583
2026-05-07 15:55:17.291301,CB XL ECONOMY 36,1.0,Rs 1350.00,#14582
2026-05-07 15:51:55.462270,H POWER SHAFI PLUS 15W,1.0,Rs 400.00,#14581
2026-05-07 15:48:49.603806,DERMACOS FACAIL BLOND BRI 200ML,1.0,Rs 480.00,#14580
2026-05-07 15:48:49.603806,LONG WALLET BUTTON C013,1.0,Rs 850.00,#14580
2026-05-07 15:48:49.603806,CHINA ROMAL,1.0,Rs 90.00,#14580
2026-05-07 15:48:49.603806,MINI FAN 6834,1.0,Rs 500.00,#14580
2026-05-07 15:48:49.603806,dumyyyyyyyyyyyyyy,1.0,Rs 240.00,#14580
2026-05-07 15:44:31.498203,H POWER SUPPLY DIMMMER,1.0,Rs 1250.00,#14579
2026-05-07 15:40:51.241252,LONG BATTERY 12V5A,1.0,Rs 2800.00,#14578
2026-05-07 15:27:15.472444,COMPUTER SUPPLY,1.0,Rs 1900.00,#14577
2026-05-07 14:56:48.995548,AL UTURALEARABIA AIR FREAHENER OUD,1.0,Rs 330.00,#14576
2026-05-07 14:54:18.979925,LABUBU TUMBLER,1.0,Rs 2450.00,#14575
2026-05-07 14:54:18.979925,TUMBLER S,1.0,Rs 1750.00,#14575
2026-05-07 14:34:31.739484,COOLER SUPPLY L,1.0,Rs 1400.00,#14574
2026-05-07 14:33:03.886113,ARENA GOLD CREAM,1.0,Rs 280.00,#14573
2026-05-07 14:32:26.151800,AC DC CIRCUT hp,1.0,Rs 1200.00,#14572
2026-05-07 14:30:37.120504,AL WAHAB SCISSOR,1.0,Rs 450.00,#14571
2026-05-07 14:25:43.636175,CB XL ECONOMY 36,1.0,Rs 1350.00,#14570
2026-05-07 14:24:34.917425,CRI CRI RACKET,1.0,Rs 1700.00,#14569
2026-05-07 14:22:32.526758,CRI CRI RACKET,1.0,Rs 1700.00,#14568
2026-05-07 14:18:43.995550,CB NB ECONOMY 52,1.0,Rs 1350.00,#14567
2026-05-07 14:10:32.233906,H POWER SHAFI PLUS 15W,2.0,Rs 800.00,#14566
2026-05-07 14:10:32.233906,COOLER PIPE,1.0,Rs 50.00,#14566
2026-05-07 14:10:32.233906,T SET COOLER,1.0,Rs 80.00,#14566
2026-05-07 14:09:50.954429,H POWER SHAFI PLUS 15W,2.0,Rs 800.00,#14565
2026-05-07 14:09:50.954429,COOLER PIPE,1.0,Rs 50.00,#14565
2026-05-07 14:09:50.954429,T SET COOLER,1.0,Rs 80.00,#14565
2026-05-07 13:57:25.566884,GOOD BABY L,1.0,Rs 1650.00,#14564
2026-05-07 13:57:04.784869,PORTABLE ELECTRONIC SCALE WHA08,1.0,Rs 700.00,#14563
2026-05-07 13:54:00.320546,BALINO MOTOR shibo,1.0,Rs 1100.00,#14561
2026-05-07 13:43:39.678321,COMMAX LED BULB E27 12W,1.0,Rs 130.00,#14560
2026-05-07 13:43:39.678321,PARAMOUNT LED BULB 18W 20W,1.0,Rs 250.00,#14560
2026-05-07 13:38:14.655174,H POWER SHAFI PLUS 15W,1.0,Rs 400.00,#14559
2026-05-07 13:34:37.225196,HUAYU COMMON LCD & LED ,1.0,Rs 350.00,#14558
2026-05-07 13:34:25.740819,WOHU LOCK 50MM,4.0,Rs 1800.00,#14557
2026-05-07 13:26:50.117372,DC MOVING MOTOR,1.0,Rs 200.00,#14556
2026-05-07 13:26:21.650723,DUMY PRODUCT 2,1.0,Rs 13800.00,#14555
2026-05-07 13:23:05.755631,dc cooler button,1.0,Rs 50.00,#14553
2026-05-07 13:23:05.755631,DC MOVING MOTOR,1.0,Rs 200.00,#14553
2026-05-07 13:22:37.053320,CHEERING SEWING MACHINE LIGHT 20T,1.0,Rs 590.00,#14552
2026-05-07 13:21:26.137832,CRI CRI RACKET,1.0,Rs 1700.00,#14551
2026-05-07 13:19:55.128774,MINI FAN 6834,1.0,Rs 450.00,#14550
2026-05-07 13:19:34.349073,AMIN DC LIGHT AB4+,3.0,Rs 495.00,#14549
2026-05-07 13:19:34.349073,HT DC LIGHT 7612,3.0,Rs 285.00,#14549
2026-05-07 13:19:34.349073,HT DC LIGHT S3,3.0,Rs 345.00,#14549
2026-05-07 13:19:34.349073,HT DC LIGHT S17,3.0,Rs 345.00,#14549
2026-05-07 13:19:34.349073,555 MOTOR,6.0,Rs 1770.00,#14549
2026-05-07 13:19:34.349073,arman cooler supply,2.0,Rs 3300.00,#14549
2026-05-07 13:19:34.349073,COOLER SUPPLY L,4.0,Rs 4800.00,#14549
2026-05-07 13:19:34.349073,BATTERY CHUNTI S,20.0,Rs 360.00,#14549
2026-05-07 13:19:34.349073,CARBON COOLER,25.0,Rs 850.00,#14549
2026-05-07 13:19:34.349073,CARBON L,25.0,Rs 1250.00,#14549
2026-05-07 13:15:46.714277,GOOD BABY XL,1.0,Rs 1650.00,#14547
2026-05-07 13:15:27.011111,WAX MACHINE YSM5012A,1.0,Rs 2800.00,#14546
2026-05-07 13:15:27.011111,PRO WAX DOUBLE HEATER,1.0,Rs 4700.00,#14546
2026-05-07 13:12:18.433028,BEN10 TISSUE,12.0,Rs 1680.00,#14545
2026-05-07 12:59:45.987079,STUDY LAMP L,1.0,Rs 1250.00,#14544
2026-05-07 12:59:45.987079,COMMAX LED BULB E27 12W,1.0,Rs 130.00,#14544
2026-05-07 12:53:09.552619,775 FULL DC FAN,1.0,Rs 700.00,#14543
2026-05-07 12:53:09.552619,DUMY PRODUCT 2,1.0,Rs 500.00,#14543
2026-05-07 12:35:24.167404,WEISHAN 32MM,2.0,Rs 460.00,#14542
2026-05-07 12:35:24.167404,DENTONIC CHEMICAL RED S,2.0,Rs 100.00,#14542
2026-05-07 12:35:24.167404,JTM CELL MASSAGER XY999,1.0,Rs 390.00,#14542
2026-05-07 12:35:24.167404,POWER STAR AAA,4.0,Rs 100.00,#14542
2026-05-07 12:32:54.714279,GOOD BABY L,1.0,Rs 1650.00,#14541
2026-05-07 12:32:54.714279,CARE BABY WIPES,1.0,Rs 150.00,#14541
2026-05-07 12:30:58.495526,DENTONIC CHEMICAL RED S,2.0,Rs 100.00,#14539
2026-05-07 12:30:58.495526,SHENHUAN LOCK 38MM,1.0,Rs 280.00,#14539
2026-05-07 12:30:58.495526,WEISHAN 32MM,1.0,Rs 230.00,#14539
2026-05-07 12:19:23.568329,BABY COOLER PAR,3.0,Rs 135.00,#14538
2026-05-07 12:19:23.568329,DC MOVING MOTOR,4.0,Rs 660.00,#14538
2026-05-07 12:19:23.568329,DC MOTOR 775,2.0,Rs 800.00,#14538
2026-05-07 12:17:43.042403,TAIMOOR FAN AC DC CIRCIUT,1.0,Rs 1600.00,#14537
2026-05-07 12:16:44.479903,WEISHAN 32MM,6.0,Rs 1149.96,#14536
2026-05-07 12:16:44.479903,YURUI LOCK 20MM,6.0,Rs 360.00,#14536
2026-05-07 12:16:44.479903,CHINA ROMAL,12.0,Rs 942.00,#14536
2026-05-07 12:13:00.330456,DURA EXHAST FAN 10'' PLASTIC,1.0,Rs 3300.00,#14535
2026-05-07 12:09:28.667404,Olivia Hair Colour 02,1.0,Rs 250.00,#14534
2026-05-07 12:08:23.944211,DC MOVING MOTOR,1.0,Rs 200.00,#14533
2026-05-07 12:08:12.366925,DC MOVING MOTOR,1.0,Rs 200.00,#14532
2026-05-07 12:05:41.042403,COMPUTER SUPPLY,1.0,Rs 2100.00,#14531
2026-05-07 12:05:08.942771,AC DC CIRCUT hp,1.0,Rs 1200.00,#14530
2026-05-07 11:59:06.854858,ME&MY XL DIAPERS,1.0,Rs 1950.00,#14529
2026-05-07 11:51:07.214278,BARBAR COMB,2.0,Rs 140.00,#14528
2026-05-07 11:51:07.214278,NOSE STRIP VEET 5PC S,1.0,Rs 200.00,#14528
2026-05-07 11:46:31.013373,ALSHABAB SHAVER PREMIUM AL997,1.0,Rs 280.00,#14527
2026-05-07 11:46:31.013373,INSECT AGAR BATI,1.0,Rs 100.00,#14527
2026-05-07 11:40:52.325870,H POWER SHAFI PLUS 15W,1.0,Rs 400.00,#14526
2026-05-07 11:40:52.325870,DC MOVING MOTOR,1.0,Rs 200.00,#14526
2026-05-07 11:38:27.638310,CB M MEGA 72,1.0,Rs 2050.00,#14525
2026-05-07 11:33:08.982075,FINGER COUNTER,2.0,Rs 260.00,#14524
2026-05-07 11:27:21.279445,TOUCH COLOUR CREAM,1.0,Rs 600.00,#14523
2026-05-07 11:23:12.216498,BEN10 TISSUE,1.0,Rs 140.00,#14521
2026-05-07 11:23:12.216498,LIFEBUOY SHAMPOO PINK 378ML,1.0,Rs 640.00,#14521
2026-05-07 11:22:54.653997,DOVE INTENSE REPAIR SHAMPOO 650ML,1.0,Rs 1400.00,#14520
2026-05-07 11:22:54.653997,COOL SOFT BABY WIPES,1.0,Rs 250.00,#14520
2026-05-07 11:22:54.653997,TIBET TALCUM POWDER BLUE,1.0,Rs 180.00,#14520
2026-05-07 11:22:54.653997,FAIRY CLEAN SURF 1KG,1.0,Rs 380.00,#14520
2026-05-07 11:20:52.513372,DOVE INTENSE REPAIR SHAMPOO 650ML,1.0,Rs 1400.00,#14519
2026-05-07 11:19:37.013370,HELLO HAIR COLOR 5,1.0,Rs 250.00,#14518
2026-05-07 11:04:14.390832,SHAVE BODY,2.0,Rs 240.00,#14517
2026-05-07 10:59:41.797083,HU ROD 1/12,1.0,Rs 200.00,#14516
2026-05-07 10:57:09.780594,SA FAN AC DC,1.0,Rs 7800.00,#14515
2026-05-07 10:52:24.646104,H POWER SUPPLY IP43 300W,1.0,Rs 2000.00,#14514
2026-05-07 10:45:00.487385,H POWER SHAFI PLUS 15W,1.0,Rs 400.00,#14513
2026-05-07 10:43:04.656394,COOLER GRILL 20,1.0,Rs 900.00,#14512
2026-05-07 10:43:04.656394,DC MOVING MOTOR,1.0,Rs 200.00,#14512
2026-05-07 10:43:04.656394,SUPPLY PIPE,1.0,Rs 50.00,#14512
2026-05-07 10:43:04.656394,H POWER SHAFI PLUS 15W,1.0,Rs 400.00,#14512
2026-05-07 10:40:34.856733,TAIMOOR FAN AC DC CIRCIUT,1.0,Rs 1600.00,#14511
2026-05-07 10:40:17.343956,BALINO MOTOR shibo,1.0,Rs 1100.00,#14510
2026-05-07 10:34:26.531459,COOL&SOFT M,1.0,Rs 1850.00,#14509
2026-05-07 10:31:11.812708,GSL BATTERY 6V5A,1.0,Rs 950.00,#14508
2026-05-07 10:29:32.294271,LOCAL KETTLE 2LTR,1.0,Rs 1100.00,#14507
2026-05-07 10:13:24.507217,DC MOTOR 775,2.0,Rs 900.00,#14506
2026-05-07 10:13:24.507217,555 MOTOR,1.0,Rs 350.00,#14506
2026-05-07 10:13:24.507217,775 MOTOR PAR,1.0,Rs 100.00,#14506
2026-05-07 10:13:24.507217,OTO DC PAR 3 WALA,1.0,Rs 200.00,#14506
2026-05-07 10:13:24.507217,DC FAN STAND 775,2.0,Rs 140.00,#14506
2026-05-07 10:13:24.507217,775 NUT,1.0,Rs 30.00,#14506
2026-05-07 10:06:14.569718,SOLAR SENSOR LIGHT CL228,1.0,Rs 925.00,#14504
2026-05-07 10:06:14.569718,INSECT AGAR BATI,1.0,Rs 100.00,#14504
2026-05-07 10:04:30.034249,SOLAR SENSOR LIGHT CL228,1.0,Rs 950.00,#14503
2026-05-07 09:50:42.782671,BLACK COBRA LOTION,1.0,Rs 180.00,#14502
2026-05-07 09:50:42.782671,meclay 360ml pink,1.0,Rs 640.00,#14502
2026-05-07 09:48:12.059170,GAS MACHINE 6000G,1.0,Rs 1100.00,#14501
2026-05-07 09:46:39.406994,RSD SOLAR CONTROLLAR 30A,1.0,Rs 1600.00,#14500
2026-05-07 09:38:09.480024,H POWER SHAFI PLUS 15W,1.0,Rs 400.00,#14499
2026-05-07 09:37:28.826721,H POWER SHAFI PLUS 15W,1.0,Rs 400.00,#14498
2026-05-07 09:33:43.908069,BALINO MOTOR shibo,1.0,Rs 1100.00,#14497
2026-05-07 09:33:31.565214,SOGO 4V4AMP BATTERY,1.0,Rs 1050.00,#14496
2026-05-06 20:01:33.158017,care baby wipes,3.0,Rs 450.00,#14495
2026-05-06 20:01:33.158017,CB M JUMBO 88,1.0,Rs 2550.00,#14495
2026-05-06 19:57:46.967601,ISD GOLD TORCH SD6658,1.0,Rs 300.00,#14494
2026-05-06 19:56:35.502521,IJAZ&SONS CHARGING FAN,1.0,Rs 7800.00,#14493
2026-05-06 19:56:26.280113,WOHU LOCK 60MM,2.0,Rs 820.00,#14492
2026-05-06 19:54:53.783821,AL UTURALEARABIA AIR FREAHENER,1.0,Rs 320.00,#14491
2026-05-06 19:54:53.783821,INSTA GLASS CLEANER,1.0,Rs 200.00,#14491
2026-05-06 19:48:31.386352,RUILANG FLASHLIGHT P90,1.0,Rs 2200.00,#14490
2026-05-06 19:45:52.799412,HAIR OIL BOTTLE S,1.0,Rs 180.00,#14489
2026-05-06 19:45:33.757844,PHILPHS CHARGING FAN,1.0,Rs 9800.00,#14488
2026-05-06 19:45:25.002570,CB M ECONOMY 44,1.0,Rs 1350.00,#14487
2026-05-06 19:41:18.204588,SA FAN AC DC,1.0,Rs 8000.00,#14486
2026-05-06 19:40:33.127571,SHAVING GEL LARGE,1.0,Rs 180.00,#14485
2026-05-06 19:40:33.127571,ELETIK HAIR COLOR 45&43,1.0,Rs 230.00,#14485
2026-05-06 19:40:33.127571,WATER SILK TISSUE,1.0,Rs 550.00,#14485
2026-05-06 19:35:57.346293,UV MONEY DECTECTOR,1.0,Rs 4400.00,#14484
2026-05-06 19:32:10.175314,H POWER SHAFI PLUS 15W,1.0,Rs 400.00,#14483
2026-05-06 19:30:31.830696,NOW PERFUME BLACK,1.0,Rs 4250.00,#14482
2026-05-06 19:27:17.971293,care baby wipes,1.0,Rs 150.00,#14481
2026-05-06 19:27:17.971293,CB S JUMBO 96,1.0,Rs 2550.00,#14481
2026-05-06 19:24:07.393132,ME&MY L DIAPERS,1.0,Rs 1950.00,#14480
2026-05-06 19:23:11.643196,CB L JUMBO 80,1.0,Rs 2550.00,#14479
2026-05-06 19:23:11.643196,QWARTH WATCH SMALL DIE,2.0,Rs 4000.00,#14479
2026-05-06 19:18:24.371061,YESO INSECT KILLER  20W,1.0,Rs 6500.00,#14478
2026-05-06 19:17:50.705655,KOYO CELL AA,40.0,Rs 470.00,#14477
2026-05-06 19:16:43.330671,SMART CARE ADULT M 10,1.0,Rs 900.00,#14476
2026-05-06 19:11:53.721321,SCENT POWDER L,1.0,Rs 350.00,#14475
2026-05-06 19:09:24.955664,PANASONIC CHOPPER 3L,1.0,Rs 5000.00,#14474
2026-05-06 19:06:26.440072,MARWA LORYS KERATIN,1.0,Rs 750.00,#14473
2026-05-06 19:06:26.440072,MY CHOICE SHAVING GEL PUMP,3.0,Rs 750.00,#14473
2026-05-06 19:06:26.440072,CUTE ROLL BRUSH,1.0,Rs 190.00,#14473
2026-05-06 19:06:26.440072,NECK ROLL PATTI BARBAR,2.0,Rs 360.00,#14473
2026-05-06 19:06:26.440072,BARBAR COMB,7.0,Rs 420.00,#14473
2026-05-06 19:06:26.440072,DUMY PRODUCT 2,1.0,Rs 130.00,#14473
2026-05-06 19:05:12.045053,COOLER SUPPLY L,1.0,Rs 1400.00,#14472
2026-05-06 19:00:31.896596,GOOD BABY S,1.0,Rs 1650.00,#14471
2026-05-06 18:57:18.298764,PHILIPHS INDUCTION PH403,1.0,Rs 6000.00,#14470
2026-05-06 18:57:18.298764,RAF CHOOPER R7726 3.0L,1.0,Rs 5000.00,#14470
2026-05-06 18:50:27.099732,DEVON SHAVING FOAM 400ML,1.0,Rs 320.00,#14468
2026-05-06 18:50:27.099732,CLEAR SHAMPOO BLUE 175ML,1.0,Rs 440.00,#14468
2026-05-06 18:47:50.427856,DOCTOR ANTI LICE SHAMPOO 100ML,1.0,Rs 180.00,#14467
2026-05-06 18:43:23.787189,ARCHE CREAM,1.0,Rs 150.00,#14465
2026-05-06 18:43:23.787189,BIOCOS SERUM,1.0,Rs 100.00,#14465
2026-05-06 18:43:23.787189,GOLDEN PEARL CREAM,1.0,Rs 325.00,#14465
2026-05-06 18:43:23.787189,LIFEBUOY SOAP,1.0,Rs 125.00,#14465
2026-05-06 18:42:13.537232,KEME STRAIGHTNER km533 KM531,1.0,Rs 1900.00,#14464
2026-05-06 18:37:31.209107,ELETIK HAIR COLOR 45&43,2.0,Rs 460.00,#14463
2026-05-06 18:27:22.040221,PANASONIC DOUBLE SUPPLY,1.0,Rs 1400.00,#14462
2026-05-06 18:24:03.415220,UNION LOCK 4 PLATE 4 CHABI,4.0,Rs 2200.00,#14461
2026-05-06 18:24:03.415220,TAJ LOCK GENTRA,1.0,Rs 400.00,#14461
2026-05-06 18:24:03.415220,UNION LOCK 2 PLATE 3 CHABI,1.0,Rs 450.00,#14461
2026-05-06 18:21:48.547867,BALINO MOTOR shibo,1.0,Rs 1100.00,#14460
2026-05-06 18:21:48.547867,H POWER SHAFI PLUS 15W,1.0,Rs 400.00,#14460
2026-05-06 18:21:48.547867,DC MOVING MOTOR,1.0,Rs 200.00,#14460
2026-05-06 18:21:48.547867,OTO PAR  5 WALA,1.0,Rs 200.00,#14460
2026-05-06 18:21:48.547867,dc wire,4.0,Rs 160.00,#14460
2026-05-06 18:21:48.547867,40/76 WIRE COOLER,4.0,Rs 160.00,#14460
2026-05-06 18:21:48.547867,TAPE,1.0,Rs 50.00,#14460
2026-05-06 18:21:48.547867,dc cooler button,2.0,Rs 100.00,#14460
2026-05-06 18:21:48.547867,dc cooler divert button,1.0,Rs 140.00,#14460
2026-05-06 18:20:52.892794,BALINO MOTOR shibo,1.0,Rs 1100.00,#14459
2026-05-06 18:20:52.892794,BALINO RING,1.0,Rs 50.00,#14459
2026-05-06 18:20:52.892794,DC MOVING MOTOR,1.0,Rs 200.00,#14459
2026-05-06 18:20:52.892794,CONTROLLER 10A,1.0,Rs 850.00,#14459
2026-05-06 18:20:52.892794,H POWER SHAFI PLUS 15W,1.0,Rs 400.00,#14459
2026-05-06 18:20:52.892794,arman cooler supply,1.0,Rs 1800.00,#14459
2026-05-06 18:20:52.892794,AMIN DC LIGHT 505,1.0,Rs 300.00,#14459
2026-05-06 18:20:52.892794,OTO DC PAR 3 WALA,1.0,Rs 200.00,#14459
2026-05-06 18:20:52.892794,TAPE,1.0,Rs 50.00,#14459
2026-05-06 18:20:52.892794,SUPPLY PIPE,1.0,Rs 50.00,#14459
2026-05-06 18:20:52.892794,dc wire,8.0,Rs 320.00,#14459
2026-05-06 18:07:02.519543,GOOD BABY L,1.0,Rs 1650.00,#14458
2026-05-06 18:06:00.191480,MR ORIEL TOOTH BRUSH,1.0,Rs 100.00,#14457
2026-05-06 18:02:25.378978,WOHU LOCK 60MM,4.0,Rs 1800.00,#14456
2026-05-06 17:52:13.332102,COOL&SOFT XXL,1.0,Rs 1850.00,#14455
2026-05-06 17:49:19.258449,SUFI SUPPLY 70495,1.0,Rs 950.00,#14454
2026-05-06 17:49:19.258449,COMPUTER CABLE,1.0,Rs 150.00,#14454
2026-05-06 17:43:13.604195,NATIONAL IRON N D,1.0,Rs 2000.00,#14453
2026-05-06 17:43:13.604195,MILLAT INSECT KILLER 314,1.0,Rs 320.00,#14453
2026-05-06 17:42:56.160226,JAPANI MOTOR DAQAN,1.0,Rs 350.00,#14452
2026-05-06 17:38:49.675794,BLACK COBRA SPRAY,1.0,Rs 380.00,#14451
2026-05-06 17:38:24.688053,COMMAX LED BULB E27 12W,2.0,Rs 260.00,#14450
2026-05-06 17:21:14.553631,MEDORA POWDER LARGE,1.0,Rs 400.00,#14449
2026-05-06 17:21:14.553631,SAEED HABNI PARCHUTE OIL 200ML,1.0,Rs 440.00,#14449
2026-05-06 17:21:14.553631,YC COW FACE WASH,1.0,Rs 390.00,#14449
2026-05-06 17:21:14.553631,HIBAS LOTION,1.0,Rs 240.00,#14449
2026-05-06 17:21:14.553631,DEXE HAIR MASK,1.0,Rs 730.00,#14449
2026-05-06 17:21:14.553631,SOAPEX SHAMPOO ALOEVERA 800G,1.0,Rs 670.00,#14449
2026-05-06 17:21:14.553631,BIOCOS SERUM,1.0,Rs 120.00,#14449
2026-05-06 17:21:14.553631,STANLEY TUMBLER,1.0,Rs 2500.00,#14449
2026-05-06 16:54:57.437595,MIC SCISSOR,1.0,Rs 400.00,#14448
2026-05-06 16:54:57.437595,JAGUAR SCISSOR BLACK,1.0,Rs 520.00,#14448
2026-05-06 16:54:57.437595,wax beans shashy,1.0,Rs 270.00,#14448
2026-05-06 16:54:18.720017,OPK EXTENSION LED 073,1.0,Rs 800.00,#14447
2026-05-06 16:41:15.484472,CHARGING LIGHTER,1.0,Rs 350.00,#14446
2026-05-06 16:36:58.867129,GT DC BULB 12W,1.0,Rs 170.00,#14445
2026-05-06 16:34:14.004495,CB XXL ECONOMY 30,1.0,Rs 1350.00,#14444
2026-05-06 16:27:15.957619,SARDAR JEE NATURAL BLACK,1.0,Rs 1200.00,#14443
2026-05-06 16:24:20.454054,RIVON STRAIGHTNING CREAM,1.0,Rs 850.00,#14442
2026-05-06 16:21:48.957619,FINE SHINE SHAMPOO 200ML3,2.0,Rs 700.00,#14441
