Date,Item,Quantity,Amount,Status
2026-01-10 17:47:11.197769,F8 ROD ORIGINAL,1.0,Rs 700.00,#672
2026-01-10 17:46:06.019810,F8 ROD ORIGINAL,1.0,Rs 700.00,#671
2026-01-10 17:42:01.817591,RECHARGABLE BULB FN-5819,1.0,Rs 800.00,#670
2026-01-10 17:37:53.566808,DALING TRIMMER DL-1769,1.0,Rs 2400.00,#669
2026-01-10 17:37:53.566808,DALING TRIMMER DL-0007,1.0,Rs 3000.00,#669
2026-01-10 17:37:53.566808,F8 ROD ORIGINAL,1.0,Rs 700.00,#669
2026-01-10 17:37:24.505053,[REFUND] DALING TRIMMER DL-1769,-1.0,Rs -2400.00,REFUND #668
2026-01-10 17:37:24.505053,[REFUND] DALING TRIMMER DL-0007,-1.0,Rs -3000.00,REFUND #668
2026-01-10 17:36:55.038185,DALING TRIMMER DL-1769,1.0,Rs 2400.00,#667
2026-01-10 17:36:55.038185,DALING TRIMMER DL-0007,1.0,Rs 3000.00,#667
2026-01-10 17:35:05.853840,LED CHARGING BULB FAE-3920,2.0,Rs 1400.00,#666
2026-01-10 17:35:05.853840,SGOD CHARGING LIGHT JPN-290A,1.0,Rs 700.00,#666
2026-01-10 17:25:04.923054,KSD CHARGING LIGHT SD-9903,3.0,Rs 1080.00,#665
2026-01-10 17:25:04.923054,SGOD CHARGING LIGHT JPN-290A,1.0,Rs 620.00,#665
2026-01-10 17:24:55.631553,DUMY PRODUCTS 2,3.0,Rs 450.00,#664
2026-01-10 17:24:23.981402,[REFUND] DUMY PRODUCTS 2,-2.0,Rs -300.00,REFUND #663
2026-01-10 17:21:38.222979,F9 ROD ORIGINAL,2.0,Rs 1800.00,#662
2026-01-10 17:20:12.818379,DUMY PRODUCTS 2,2.0,Rs 300.00,#661
2026-01-10 17:18:04.938404,DALING TRIMMER DL-9218,1.0,Rs 1900.00,#660
2026-01-10 17:00:41.505162,HG DUE 400B RECHARGEABLE LIGHT,1.0,Rs 1500.00,#659
2026-01-10 16:51:08.360544,[REFUND] DUMY PRODUCTS 2,-1.0,Rs -150.00,REFUND #658
2026-01-10 16:49:56.778416,DUMY PRODUCTS 2,1.0,Rs 150.00,#657
2026-01-10 16:47:43.912661,GT WATER ROD 1200W,1.0,Rs 340.00,#656
2026-01-10 16:47:43.912661,F8 ROD ORIGINAL,1.0,Rs 580.00,#656
2026-01-10 16:45:51.345372,DP LED TORCH LED-9002,1.0,Rs 650.00,#655
2026-01-10 16:45:51.345372,SGOD CHARGING LIGHT JPN-290A,2.0,Rs 1240.00,#655
2026-01-10 16:45:51.345372,RUILANG BENERGENCY LIGHT RL-127,2.0,Rs 1140.00,#655
2026-01-10 16:45:51.345372,RULIANG CHARGING LIGHT RL6006S,1.0,Rs 360.00,#655
2026-01-10 16:45:51.345372,1111111,1.0,Rs 700.00,#655
2026-01-10 16:40:24.030903,DUMY PRODUCTS 2,1.0,Rs 150.00,#654
2026-01-10 16:40:24.030903,DUMY PRODUCT,1.0,Rs 2.00,#654
2026-01-10 16:39:55.384646,MULTIFUNCTIONAL LED EMERGENCY BULB FA-2966,1.0,Rs 750.00,#653
2026-01-10 16:26:27.378885,SGOD CHARGING LIGHT JPN-290A,1.0,Rs 700.00,#652
2026-01-10 16:06:19.897131,RECHARGABLE BULB FN-5819,2.0,Rs 1600.00,#651
2026-01-10 15:56:59.530497,[REFUND] CARE BABY NB ECONOMY 52,-8.0,Rs -9600.00,REFUND #650
2026-01-10 15:56:59.530497,[REFUND] CARE BABY S JUMBO 96,-1.0,Rs -2230.00,REFUND #650
2026-01-10 15:56:59.530497,[REFUND] CARE BABY M JUMBO 88,-4.0,Rs -8920.00,REFUND #650
2026-01-10 15:56:59.530497,[REFUND] CARE BABY L JUMBO 80,-2.0,Rs -4460.00,REFUND #650
2026-01-10 15:56:59.530497,[REFUND] CARE BABY WIPES,-24.0,Rs -3240.00,REFUND #650
2026-01-10 15:52:35.204349,CARE BABY L MEGA 64,4.0,Rs 7000.00,#649
2026-01-10 15:43:46.457125,GT WATER ROD 1200W,1.0,Rs 400.00,#648
2026-01-10 15:38:43.402855,EASTERN STAR REMOTE,1.0,Rs 450.00,#647
2026-01-10 15:29:37.162099,LED CHARGING BULB FAE-3920,2.0,Rs 1400.00,#646
2026-01-10 15:25:43.201504,LED CHARGING BULB FAE-3920,1.0,Rs 620.00,#645
2026-01-10 15:23:39.483845,SGOD CHARGING LIGHT JPN-290A,1.0,Rs 620.00,#644
2026-01-10 15:16:30.361248,LED CHARGING BULB FAE-3920,6.0,Rs 3780.00,#643
2026-01-10 15:14:32.796583,PROFESSION TRIMMER VINTAGE T9,1.0,Rs 900.00,#642
2026-01-10 14:57:39.787018,REMOTE 30 IN 1,1.0,Rs 200.00,#641
2026-01-10 14:30:07.391379,F8 ROD ORIGINAL,1.0,Rs 700.00,#640
2026-01-10 14:29:40.934106,F8 ROD ORIGINAL,1.0,Rs 700.00,#639
2026-01-10 14:24:41.013943,PARAMOUNT LED BULB 20W,1.0,Rs 250.00,#638
2026-01-10 14:24:41.013943,SGOD CHARGING LIGHT JPN-290A,2.0,Rs 1400.00,#638
2026-01-10 14:20:48.816447,HOME LIFE 20 CYLINDER REGULATOR H-74,1.0,Rs 480.00,#637
2026-01-10 14:20:18.169451,LED CHARGING BULB FAE-3920,1.0,Rs 700.00,#636
2026-01-10 14:20:01.919956,LED CHARGING BULB FAE-3920,1.0,Rs 700.00,#635
2026-01-10 14:14:42.209707,F8 ROD ORIGINAL,1.0,Rs 700.00,#634
2026-01-10 14:09:18.750042,F8 ROD ORIGINAL,1.0,Rs 650.00,#633
2026-01-10 14:01:18.483247,LED CHARGING BULB FAE-3920,1.0,Rs 700.00,#632
2026-01-10 13:54:38.369744,LED CHARGING BULB FAE-3920,1.0,Rs 700.00,#631
2026-01-10 13:54:38.369744,RUILANG BENERGENCY LIGHT RL-127,1.0,Rs 700.00,#631
2026-01-10 13:51:44.259710,SGOD CHARGING LIGHT JPN-290A,1.0,Rs 700.00,#630
2026-01-10 13:47:19.562189,HG DUE 400B RECHARGEABLE LIGHT,1.0,Rs 1450.00,#629
2026-01-10 13:47:19.562189,ANEX PLUS HEATER,1.0,Rs 3200.00,#629
2026-01-10 13:43:55.010699,ANEX PLUS HEATER,2.0,Rs 6400.00,#628
2026-01-10 13:43:55.010699,LED CHARGING BULB FAE-3920,2.0,Rs 1400.00,#628
2026-01-10 13:04:18.438794,SGOD CHARGING LIGHT JPN-290A,1.0,Rs 700.00,#627
2026-01-10 12:50:35.632483,SGOD CHARGING LIGHT JPN-290A,1.0,Rs 700.00,#626
2026-01-10 12:48:30.318346,DP LED TORCH LED-9002,1.0,Rs 700.00,#625
2026-01-10 12:46:22.363364,F8 ROD ORIGINAL,1.0,Rs 650.00,#624
2026-01-10 12:31:34.575916,DUMY PRODUCTS 2,1.0,Rs 150.00,#623
2026-01-10 12:31:34.575916,DUMY PRODUCT,1.0,Rs 2.00,#623
2026-01-10 12:30:03.165963,DALING TRIMMER DL-9218,1.0,Rs 1900.00,#622
2026-01-10 12:03:25.939333,CARE BABY L MEGA 64,4.0,Rs 7040.00,#621
2026-01-10 11:57:44.411171,[REFUND] CARE BABY L MEGA 64,-4.0,Rs -7040.00,REFUND #620
2026-01-10 11:57:31.114712,[REFUND] CARE BABY NB ECONOMY 52,-8.0,Rs -9600.00,REFUND #619
2026-01-10 11:57:31.114712,[REFUND] CARE BABY S JUMBO 96,-1.0,Rs -2230.00,REFUND #619
2026-01-10 11:57:31.114712,[REFUND] CARE BABY M JUMBO 88,-4.0,Rs -8920.00,REFUND #619
2026-01-10 11:57:31.114712,[REFUND] CARE BABY L JUMBO 80,-2.0,Rs -4460.00,REFUND #619
2026-01-10 11:57:31.114712,[REFUND] CARE BABY WIPES,-24.0,Rs -3240.00,REFUND #619
2026-01-10 11:50:57.335567,DUMY PRODUCTS 2,1.0,Rs 200.00,#618
2026-01-10 11:45:56.377934,CARE BABY L MEGA 64,4.0,Rs 7040.00,#617
2026-01-10 11:38:52.481439,CARE BABY NB ECONOMY 52,8.0,Rs 9600.00,#616
2026-01-10 11:38:52.481439,CARE BABY S JUMBO 96,1.0,Rs 2230.00,#616
2026-01-10 11:38:52.481439,CARE BABY M JUMBO 88,4.0,Rs 8920.00,#616
2026-01-10 11:38:52.481439,CARE BABY L JUMBO 80,2.0,Rs 4460.00,#616
2026-01-10 11:38:52.481439,CARE BABY WIPES,24.0,Rs 3240.00,#616
2026-01-10 11:34:58.348063,LED CHARGING BULB FAE-3920,5.0,Rs 3500.00,#615
2026-01-10 11:34:58.348063,F8 ROD ORIGINAL,6.0,Rs 3900.00,#615
2026-01-10 11:34:58.348063,HEATER U ROD 1200W,1.0,Rs 380.00,#615
2026-01-10 11:34:58.348063,HT DC LIGHTS S10,1.0,Rs 180.00,#615
2026-01-08 21:56:40.308328,LOCAL KETTLE 2LTR,3.0,Rs 3300.00,#614
2026-01-08 21:56:40.308328,HURRY BOLT WORK LIGHT HB-9707B-2,1.0,Rs 900.00,#614
2026-01-08 21:56:40.308328,KENWOOD ELECTRIC KATTLE K-759 1.8L,1.0,Rs 2800.00,#614
2026-01-08 21:56:40.308328,GT DC BULB 12W,1.0,Rs 150.00,#614
2026-01-08 21:56:40.308328,PROFESSION TRIMMER VINTAGE T9,1.0,Rs 900.00,#614
2026-01-08 21:56:40.308328,F9 ROD ORIGINAL,1.0,Rs 950.00,#614
2026-01-08 21:56:40.308328,HG DUE 400B RECHARGEABLE LIGHT,2.0,Rs 2900.00,#614
2026-01-08 21:56:40.308328,SD8670 FLASHLIGHT,1.0,Rs 200.00,#614
2026-01-08 21:56:40.308328,SOGO LIGHT JPN-62,1.0,Rs 600.00,#614
2026-01-08 21:56:40.308328,PARAMOUNT LED BULB E27 12W,9.0,Rs 1170.00,#614
2026-01-08 21:46:24.085365,PIN TO SHOO HOLDER,2.0,Rs 100.00,#613
2026-01-08 21:46:24.085365,HT LIGHTS S11,1.0,Rs 320.00,#613
2026-01-08 21:46:24.085365,LED CHARGING BULB FAE-3920,3.0,Rs 2100.00,#613
2026-01-08 21:46:24.085365,RUILANG CHARGING LIGHT RL707S,1.0,Rs 400.00,#613
2026-01-08 21:46:24.085365,HG DUE 400B RECHARGEABLE LIGHT,2.0,Rs 3100.00,#613
2026-01-08 21:46:24.085365,BADRI BULB 50W,1.0,Rs 800.00,#613
2026-01-08 21:40:58.903351,SOGO JPN-74,3.0,Rs 1890.00,#612
2026-01-08 21:40:58.903351,HT DC LIGHTS S10,1.0,Rs 180.00,#612
2026-01-08 21:40:58.903351,HG DUE 400B RECHARGEABLE LIGHT,3.0,Rs 4350.00,#612
2026-01-08 21:40:58.903351,CHURI  TO SHOO HOLDER,1.0,Rs 50.00,#612
2026-01-08 21:40:58.903351,Handy Pot 1LITER,1.0,Rs 1950.00,#612
2026-01-08 21:40:58.903351,F1 F2 REMOTE RECIVER,1.0,Rs 180.00,#612
2026-01-08 21:40:58.903351,HUAYO REMOTE RM-569CB-C,1.0,Rs 270.00,#612
2026-01-08 21:40:58.903351,SD8670 FLASHLIGHT,1.0,Rs 200.00,#612
2026-01-08 21:40:58.903351,SD8672 FLASHLIGHT,1.0,Rs 250.00,#612
2026-01-08 21:40:58.903351,AON LEC CHARGING LIGHT 7190,1.0,Rs 3200.00,#612
2026-01-08 21:40:58.903351,LED CHARGING BULB FAE-3920,2.0,Rs 1400.00,#612
2026-01-08 21:40:58.903351,KENWOOD ELECTRIC KATTLE K-759 1.8L,1.0,Rs 2800.00,#612
2026-01-08 21:40:58.903351,camado light small size,1.0,Rs 340.00,#612
2026-01-08 21:40:58.903351,HOPES EMERGENCY LIGHT H-412,1.0,Rs 680.00,#612
2026-01-08 21:40:58.903351,SKB LED STREET LIGHT IP66 50W,1.0,Rs 2400.00,#612
2026-01-08 21:40:58.903351,HMA SHOE PROCLEAN,1.0,Rs 50.00,#612
2026-01-08 21:40:58.903351,DC BLUE SHEET LIGHT,1.0,Rs 190.00,#612
2026-01-08 21:40:58.903351,HT DC LIGHTS S18,1.0,Rs 140.00,#612
2026-01-08 21:40:58.903351,RUILANG CHARGING LIGHT RL707S,1.0,Rs 400.00,#612
2026-01-08 21:40:58.903351,F8 ROD PAKISTANI,1.0,Rs 450.00,#612
2026-01-08 21:32:10.474590,[REFUND] DUMY PRODUCT,-1.0,Rs -35160.00,REFUND #611
2026-01-08 21:29:17.962452,dsadsadsaaaaaaaaaaaaaaaaaaaa,1.0,Rs 555555.00,#610
2026-01-08 21:28:08.133270,dsa,1.0,Rs 444.00,#609
2026-01-08 21:26:51.096086,[REFUND] HL VACUUM JUG thermos  1.0L,-1.0,Rs -2000.00,REFUND #608
2026-01-08 21:22:57.722365,[REFUND] MECLAY,-2.0,Rs -780.00,REFUND #607
2026-01-08 21:14:36.760352,[REFUND] Leather Wallet,-1.0,Rs -1150.00,REFUND #606
2026-01-08 21:14:36.760352,[REFUND] Olivia Hair Colour 05,-1.0,Rs -240.00,REFUND #606
2026-01-08 21:09:43.985803,PARAMOUNT LED BULB E27 12W,5.0,Rs 650.00,#605
2026-01-08 21:07:51.843808,MULTIFUNCTIONAL LED EMERGENCY BULB FA-2966,1.0,Rs 700.00,#604
2026-01-08 21:05:59.930530,[REFUND] Tresemme┼,-4.0,Rs -2200.00,REFUND #603
2026-01-08 21:05:59.930530,[REFUND] MECLAY,-1.0,Rs -360.00,REFUND #603
2026-01-08 21:05:59.930530,[REFUND] Black Jeans,-1.0,Rs -1800.00,REFUND #603
2026-01-08 20:57:47.888635,[REFUND] dsa,-1.0,Rs -550.00,REFUND #602
2026-01-08 20:48:40.778525,[REFUND] nivea lotion white color ,-1.0,Rs -700.00,REFUND #601
2026-01-08 20:48:40.778525,[REFUND] nivea lotion blue ,-1.0,Rs -450.00,REFUND #601
2026-01-08 20:45:51.108427,CARE BABY L JUMBO 80,2.0,Rs 4460.00,#600
2026-01-08 20:45:51.108427,CARE BABY XXL JUMBO 60,2.0,Rs 4460.00,#600
2026-01-08 20:45:51.108427,CARE BABY XL JUMBO 72,2.0,Rs 4460.00,#600
2026-01-08 20:45:51.108427,CARE BABY L MEGA 64,4.0,Rs 7040.00,#600
2026-01-08 20:45:51.108427,CARE BABY XL ECONOMY 35,5.0,Rs 6000.00,#600
2026-01-08 20:45:51.108427,CARE BABY XXL ECONOMY 30,5.0,Rs 6000.00,#600
2026-01-08 20:41:28.165496,[REFUND] FAIR LOVELY ,-1.0,Rs -420.00,REFUND #599
2026-01-08 20:41:28.165496,[REFUND] nivea lotion blue ,-1.0,Rs -450.00,REFUND #599
2026-01-08 20:41:28.165496,[REFUND] nivea lotion white color ,-1.0,Rs -700.00,REFUND #599
2026-01-08 20:34:42.927974,MULTIFUNCTIONAL LED EMERGENCY BULB FA-2966,4.0,Rs 2880.00,#598
2026-01-08 20:29:37.651163,DUMY PRODUCTS 2,1.0,Rs 200.00,#597
2026-01-08 20:20:27.681589,[REFUND] SHUZHAN HEAD LIGHT,-1.0,Rs -1050.00,REFUND #596
2026-01-08 20:19:55.964015,SHUZHAN HEAD LIGHT,1.0,Rs 1050.00,#595
2026-01-08 20:15:52.157624,SGOD CHARGING LIGHT JPN-290A,1.0,Rs 700.00,#594
2026-01-08 20:15:05.161354,[REFUND] Meclay London T.D,-1.0,Rs -250.00,REFUND #593
2026-01-08 20:14:33.636279,[REFUND] Meclay London T.D,-1.0,Rs -250.00,REFUND #592
2026-01-08 20:14:31.865621,LED CHARGING BULB FAE-3920,1.0,Rs 700.00,#591
2026-01-08 20:12:49.869044,[REFUND] LED CHARGING BULB FAE-3920,-1.0,Rs -700.00,REFUND #590
2026-01-08 20:12:04.297260,LED CHARGING BULB FAE-3920,1.0,Rs 700.00,#589
2026-01-08 20:10:29.004463,[REFUND] GIOLDER PEARL  LOTION,-1.0,Rs -230.00,REFUND #588
2026-01-08 20:10:27.707030,SGOD CHARGING LIGHT JPN-290A,1.0,Rs 700.00,#587
2026-01-08 20:02:17.635072,[REFUND] Leather Wallet,-1.0,Rs -1300.00,REFUND #586
2026-01-08 20:02:17.635072,[REFUND] GIOLDER PEARL  LOTION,-1.0,Rs -230.00,REFUND #586
2026-01-08 20:01:11.548716,DALING TRIMMER DL-9218,1.0,Rs 1900.00,#585
2026-01-08 19:55:05.623958,[REFUND] dsadsadsaaaaaaaaaaaaaaaaaaaa,-1.0,Rs -555555.00,REFUND #584
2026-01-08 19:53:38.058270,SGOD CHARGING LIGHT JPN-290A,1.0,Rs 670.00,#583
2026-01-08 19:53:23.668686,[REFUND] DUMY PRODUCTS 2,-1.0,Rs -200.00,REFUND #582
2026-01-08 19:52:32.484441,DUMY PRODUCTS 2,1.0,Rs 200.00,#581
2026-01-08 19:38:50.509774,RUILANG BENERGENCY LIGHT RL-127,1.0,Rs 700.00,#580
2026-01-08 19:38:38.354870,RUILANG BENERGENCY LIGHT RL-127,1.0,Rs 700.00,#579
2026-01-08 19:37:13.315090,SHUZHAN HEAD LIGHT,1.0,Rs 1050.00,#578
2026-01-08 19:37:13.315090,TIGER VACCUM FLASK 1.0L,1.0,Rs 2350.00,#578
2026-01-08 19:31:18.750057,GT 5W DC BULB,2.0,Rs 240.00,#577
2026-01-08 19:30:39.310270,HT DC LIGHT HT5,2.0,Rs 220.00,#576
2026-01-08 19:24:57.538530,S.J MULTI SHOE,1.0,Rs 100.00,#575
2026-01-08 19:17:48.512976,LED CHARGING BULB FAE-3920,1.0,Rs 700.00,#574
2026-01-08 19:15:59.306448,[REFUND] Tresemme┼,-1.0,Rs -599.00,REFUND #573
2026-01-08 19:15:26.563343,MULTIFUNCTIONAL LED EMERGENCY BULB FA-2966,1.0,Rs 750.00,#572
2026-01-08 19:12:20.276907,[REFUND] DUMY PRODUCTS 2,-1.0,Rs -200.00,REFUND #571
2026-01-08 19:06:44.797878,Tresemme┼,1.0,Rs 599.00,#570
2026-01-08 19:05:55.778336,[REFUND] DUMY PRODUCTS 2,-1.0,Rs -200.00,REFUND #569
2026-01-08 18:59:22.739126,AONELEC RECHARGEABLE LIGHT AL5125,1.0,Rs 2400.00,#568
2026-01-08 18:56:42.237370,[REFUND] EYE POWER CHARGING LIGHT EP706,-1.0,Rs -600.00,REFUND #567
2026-01-08 18:55:07.068495,[REFUND] DUMY PRODUCTS 2,-1.0,Rs -200.00,REFUND #566
2026-01-08 18:54:46.917049,EYE POWER CHARGING LIGHT EP706,1.0,Rs 600.00,#565
2026-01-08 18:50:09.490494,RUILANG CHARGING LIGHT RL707S,1.0,Rs 400.00,#564
2026-01-08 18:46:06.267758,RUILANG CHARGING LIGHT RL707S,1.0,Rs 400.00,#563
2026-01-08 18:43:56.219740,[REFUND] Tresemme┼,-1.0,Rs -599.00,REFUND #562
2026-01-08 18:43:40.011421,RUILANG CHARGING LIGHT RL707S,1.0,Rs 400.00,#561
2026-01-08 18:43:40.011421,KSD CHARGING LIGHT SD-9903,1.0,Rs 400.00,#561
2026-01-08 18:40:54.401670,Tresemme┼,1.0,Rs 599.00,#560
2026-01-08 18:40:39.031147,Tresemme┼,1.0,Rs 599.00,#559
2026-01-08 18:39:50.726857,F9 ROD ORIGINAL,1.0,Rs 950.00,#558
2026-01-08 18:39:07.331933,[REFUND] PARAMOUNT BULB 24W,-2.0,Rs -700.00,REFUND #557
2026-01-08 18:38:15.608929,[REFUND] F8 ROD ORIGINAL,-1.0,Rs -650.00,REFUND #556
2026-01-08 18:37:25.911764,F8 ROD ORIGINAL,1.0,Rs 650.00,#555
2026-01-08 18:35:51.200563,RUILANG CHARGING LIGHT RL707S,1.0,Rs 400.00,#554
2026-01-08 18:26:13.701752,DUMY PRODUCTS 2,1.0,Rs 200.00,#553
2026-01-08 18:25:45.382673,DUMY PRODUCTS 2,1.0,Rs 200.00,#552
2026-01-08 18:25:06.790867,PARAMOUNT BULB 24W,2.0,Rs 700.00,#551
2026-01-08 18:23:09.381979,DUMY PRODUCTS 2,1.0,Rs 200.00,#550
2026-01-08 18:22:51.699251,CC051 EMERGENCY BULB,1.0,Rs 850.00,#549
2026-01-08 18:18:46.548221,HG DUE 400B RECHARGEABLE LIGHT,1.0,Rs 1500.00,#548
2026-01-08 18:18:46.548221,SOGO JPN-74,1.0,Rs 650.00,#548
2026-01-08 18:17:25.668178,Tresemme┼,1.0,Rs 599.00,#547
2026-01-08 18:14:47.379273,CHANGE MAKEUP EMERGENCY BULB 20W,1.0,Rs 800.00,#546
2026-01-08 18:14:33.652283,CC052 CHARGING LIGHT 20W,1.0,Rs 1300.00,#545
2026-01-08 17:31:57.711136,HT LIGHTS S11,2.0,Rs 640.00,#544
2026-01-08 17:29:42.103883,RECHARGABLE BULB FN-5819,1.0,Rs 800.00,#543
2026-01-08 17:25:46.509647,Tresemme┼,1.0,Rs 599.00,#542
2026-01-08 17:25:15.302721,HG DUE 400B RECHARGEABLE LIGHT,1.0,Rs 1450.00,#541
2026-01-08 17:24:59.862206,HG DUE 400B RECHARGEABLE LIGHT,1.0,Rs 1450.00,#540
2026-01-08 17:20:12.185350,RECHARGABLE BULB FN-5819,1.0,Rs 800.00,#539
2026-01-08 17:19:50.312112,CHANGE MAKEUP EMERGENCY BULB 20W,1.0,Rs 800.00,#538
2026-01-08 17:19:26.680921,HG DUE 400B RECHARGEABLE LIGHT,1.0,Rs 1450.00,#537
2026-01-08 17:19:26.680921,CHANGE MAKEUP EMERGENCY BULB 20W,1.0,Rs 800.00,#537
2026-01-08 17:16:30.617991,RECHARGABLE BULB FN-5819,1.0,Rs 800.00,#536
2026-01-08 17:13:49.633900,BULB,1.0,Rs 700.00,#535
2026-01-08 17:13:49.633900,CHANGE MAKEUP EMERGENCY BULB 20W,1.0,Rs 800.00,#535
2026-01-08 17:01:36.796385,DUMY PRODUCTS 2,1.0,Rs 200.00,#534
2026-01-08 17:00:06.496691,DUMY PRODUCTS 2,1.0,Rs 200.00,#533
2026-01-08 16:57:01.377909,PROFESSION TRIMMER VINTAGE T9,1.0,Rs 900.00,#532
2026-01-08 16:53:57.576624,LOCAL KETTLE 2LTR,1.0,Rs 1100.00,#531
2026-01-08 16:48:23.149340,PARAMOUNT LED BULB E27 12W,1.0,Rs 130.00,#530
2026-01-08 16:46:25.970244,PARAMOUNT LED BULB E27 12W,1.0,Rs 130.00,#529
2026-01-08 16:45:25.972826,PANASONIC KATTLE 2.0L MJ-617,1.0,Rs 1900.00,#528
2026-01-08 16:37:53.774948,HAYAT WATER ROD 1200W,1.0,Rs 320.00,#523
2026-01-08 16:35:35.231011,PANASONIC KATTLE 2.0L MJ-617,1.0,Rs 1900.00,#522
2026-01-08 15:45:12.013417,LIFEBOUY GREEN,1.0,Rs 1100.00,#521
2026-01-08 15:42:33.576883,DALING HAIR CLIPPER DL-1165,1.0,Rs 2900.00,#520
2026-01-08 15:42:02.159619,Tresemme┼,1.0,Rs 599.00,#519
2026-01-08 15:29:44.019850,DUMY PRODUCTS 2,1.0,Rs 200.00,#518
2026-01-08 15:20:03.593512,DUMY PRODUCTS 2,1.0,Rs 200.00,#517
2026-01-08 14:55:57.801650,DUMY PRODUCTS 2,1.0,Rs 200.00,#516
2026-01-08 13:55:50.863442,CARE BABY M ECONOMY 44,3.0,Rs 3600.00,#515
2026-01-08 13:55:50.863442,CARE BABY XXL JUMBO 60,2.0,Rs 4460.00,#515
2026-01-08 13:55:50.863442,CARE BABY XL JUMBO 72,2.0,Rs 4460.00,#515
2026-01-08 13:55:50.863442,CARE BABY L MEGA 64,2.0,Rs 3520.00,#515
2026-01-08 13:55:50.863442,CARE BABY XXL MEGA 50,2.0,Rs 3520.00,#515
2026-01-08 13:54:14.836178,CARE BABY L JUMBO 80,5.0,Rs 11150.00,#514
2026-01-08 13:54:14.836178,CARE BABY XL JUMBO 72,1.0,Rs 2230.00,#514
2026-01-08 13:54:14.836178,CARE BABY L ECONOMY 40,8.0,Rs 9600.00,#514
2026-01-08 13:54:14.836178,CARE BABY NB ECONOMY 52,12.0,Rs 14400.00,#514
2026-01-08 13:54:14.836178,CARE BABY S ECONOMY 48,4.0,Rs 4800.00,#514
2026-01-08 11:31:28.168199,DALING TRIMMER DL-0031,1.0,Rs 2300.00,#513
2026-01-06 20:41:10.703751,[REFUND] Tresemme┼,-1.0,Rs -599.00,REFUND #512
2026-01-06 20:40:42.641971,Tresemme┼,1.0,Rs 599.00,#511
2026-01-06 20:18:07.405222,[REFUND] Tresemme┼,-1.0,Rs -599.00,REFUND #510
2026-01-06 20:17:56.302828,Tresemme┼,1.0,Rs 599.00,#509
2026-01-06 20:16:29.366412,[REFUND] Tresemme┼,-1.0,Rs -599.00,REFUND #508
2026-01-06 20:16:12.174852,Tresemme┼,1.0,Rs 599.00,#507
2026-01-06 20:11:39.195412,[REFUND] Test Product 1764167257.274459,-1.0,Rs -150.00,REFUND #506
2026-01-06 20:11:21.088537,Test Product 1764167257.274459,1.0,Rs 150.00,#505
2026-01-06 20:06:56.690164,[REFUND] Test Product 1764167257.274459,-20.0,Rs -3000.00,REFUND #504
2026-01-06 20:06:25.927872,Test Product 1764167257.274459,20.0,Rs 3000.00,#503
2026-01-06 20:05:42.203714,Tresemme┼,2.0,Rs 1198.00,#502
2026-01-06 19:56:32.784744,[REFUND] nivea lotion white color ,-1.0,Rs -695.00,REFUND #501
2026-01-06 19:42:10.008357,[REFUND] nivea lotion white color ,-1.0,Rs -695.00,REFUND #500
2026-01-06 19:26:47.766557,[REFUND] dsa,-1.0,Rs -444.00,REFUND #499
2026-01-06 19:26:20.153829,[REFUND] DUMY PRODUCTS 2,-1.0,Rs -200.00,REFUND #498
2026-01-06 19:25:26.949956,dsa,1.0,Rs 444.00,#497
2026-01-06 19:25:26.949956,DUMY PRODUCTS 2,1.0,Rs 200.00,#497
2026-01-06 19:25:26.949956,Tresemme┼,1.0,Rs 599.00,#497
2026-01-06 18:29:30.305956,[REFUND] LIFEBOBY SHAMPOO,-1.0,Rs -210.00,REFUND #496
2026-01-06 18:29:30.305956,[REFUND] Silkeeee,-1.0,Rs -260.00,REFUND #496
2026-01-06 18:29:30.305956,[REFUND] lifebuoy,-1.0,Rs -600.00,REFUND #496
2026-01-06 15:58:04.423341,DUMY PRODUCTS 2,1.0,Rs 200.00,#INV-000495
2026-01-06 15:31:35.748858,CARE BABY NB ECONOMY 52,4.0,Rs 4800.00,#263
2026-01-06 15:31:35.748858,CARE BABY M ECONOMY 44,2.0,Rs 2400.00,#263
2026-01-06 15:31:35.748858,CARE BABY L ECONOMY 40,2.0,Rs 2400.00,#263
2026-01-06 15:31:35.748858,CARE BABY M MEGA 72,2.0,Rs 3520.00,#263
2026-01-06 15:28:02.957781,[REFUND] DUMY PRODUCT,-1.0,Rs -62450.00,REFUND #262
2026-01-06 15:26:01.172367,Danbys Mask S,1.0,Rs 280.00,#261
2026-01-06 15:26:01.172367,Danbys Cleanser,1.0,Rs 470.00,#261
2026-01-06 15:24:29.688723,dsa,1.0,Rs 333.00,#260
2026-01-06 15:24:29.688723,Blue T-Shirt,1.0,Rs 800.00,#260
2026-01-06 14:35:13.825209,dsa,1.0,Rs 333.00,#None
2026-01-06 14:26:28.776443,CARE BABY NB ECONOMY 52,4.0,Rs 4800.00,#None
2026-01-06 14:26:28.776443,CARE BABY M ECONOMY 44,2.0,Rs 2400.00,#None
2026-01-06 14:26:28.776443,CARE BABY L ECONOMY 40,2.0,Rs 2400.00,#None
2026-01-06 14:26:28.776443,CARE BABY M MEGA 72,2.0,Rs 3520.00,#None
2026-01-05 22:22:08.771348,DUMY PRODUCTS 2,1.0,Rs 150.00,#None
2026-01-05 22:22:08.771348,dsa,1.0,Rs 333.00,#None
2026-01-05 22:20:40.806489,dsa,1.0,Rs 444.00,#None
